image_id,VOI LUT,LUT Explanation,Win Explanation,Rescale Intercept,Rescale Slope,PhI
2e859307c1bb9b5e1fff7a8c383da0e4,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
42cba3d1100382bea99ed01f786c0a08,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c86f4be390b428130618f25e258609b2,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6b12b6172d3d02040bf6722a8c5df5b0,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
8ef202ea2d448759b7ed4781161297bb,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
d0b4f9204b54a62196e2f0ab1063f2fd,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
ef1b69a30fbd15bd9118dcdfa2c13f65,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
1e11b7a8518b919722a1b8194a3afd3e,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
474efc97744cab4ac2e7189bda419d76,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
e9a3720cbab31aea6cc322969addb127,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
409310d1bcbb7ec379e991da6e323c9b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c8873b7af1c104a42ee1afe3d6d3232c,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
726295f9d45ec3a07126e31a87faa15e,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
f49ce48d73e4d241ed3a7793efdebd49,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6f58c1f55de0c444ca2289bbc6d7cf6b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
e6dde5d7d4bf327d7de0f9c04d9399a4,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
1249cddff760c59edeb52c4334faf220,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
797f89e627f122238f42d22761051981,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
99f127baa964d82d9cc975ab1618a2ec,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
927d2afbbe3b82f4ad62acb1f776c87f,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
848ce574330ecd18b698c2390eeee892,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c77d9f097d71bd212e11719bc915b82f,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
ce96843b1a0d29a31e19df23f67dd1d6,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
5b0c71acdf673cefe5d14510e13ff837,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
91311a7bb1ea12ad2361ea7d59f89942,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
bcb8665337f4c89b6ab75c9cd0e5f068,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6fb232b35aa3a44002b414126dc5949b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
103447b2d437d7d8adc1ed5ade8acde0,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6ca7c6ee557e8229a19faa3c214c1545,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
fa4492176f7acfd915bd0cf88b841a4e,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
036dc6ef0858b4bb338315b408e6fa28,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
ed7e29d483f968c6c0755c2ab62869a3,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
b1ca66bf62a77a5ba5f6a46631deb2f5,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
9d012e4b0ed0f9f02f02bc08f6b840da,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
8f8190f8c1b7f6ce5902732652182503,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
64f65b4d54dc7d878a87d4df9d86f497,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
736d4e594dcc5cf9142625baa3178d28,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
cd945480ce417ccc53f4eee074453f5c,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
9bbad0833b05e161a024f7c8d7cf7e2b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
8300747ad868bf5ec20808a55d5860d9,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
63f3624d1d9f2fedf1713b34752dd86e,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
32acf8cd99383dd1ad403819685d28e8,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
4ef89ca43b0b1e52c7cfbd3b1817ce07,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6ef8d1ffb11ad11a2235ee6f53ee3d6f,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
0f3c9d520a7bc44c9c99e7f945da9ba4,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
214cb7a05b68b689a7d2590d60e80ee3,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
da96dfc0e1ad5ff8463bba475addb220,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6cba2455f69de8927b2e6528dd52776c,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
3c02616e59389af548e7198153e51335,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c5dda06d374bdf5a538f2275e41c0d07,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
585ffb2567e6aed623aae611d1667c0c,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
f06bfd4e66040dc4a5dfa207703c1d8c,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
f4183a81eec71c199a228eb110534898,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
9d6144ef885f9cf9ef5ced5f2558737b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
73c4e9b35c9b0a0a6871660ca65776f6,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
3830f3afeb737806316ba3fa24c5483e,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
ca2cdd41d38fdec173d77d26f2d75558,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
3a8291374f5d6ee53877839b98df976f,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
a661a80ac7c09f8e559629d6999811d7,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
5773f15516d1b61ec8cbc4e852f0066b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
cc718ce9583e38f28b588ba081630a81,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c1a8df1b017e88426a7785024be97bb3,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
957b19c72b431bc291eb4e67d992c088,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6de62369e86a3016aabb995ec3cdf122,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
2fb75ccbe386ec6921d1de4169840fc3,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
25d0fcab7c22406f4f42be54c60d15ef,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
0bb9cd78066ed417f0c86ce770ac9fa2,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
2c27b3055d2425f5db7d7387ff10a3cb,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
1417b8231a4feff4b2ed594010a03baf,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
df25720010920bd5cd9d4cb5ca1ddd54,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
df8efe5a9519824a305045ca96b06dea,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
cefca479b9116fcf74969902404c720e,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
daefe73c0200187db75d25d930862d1a,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
2d4bbe5848c99a21fcbe139a9f67e684,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
e66c9c470868674cde917f6c6623543a,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
3076e8813b029e7f8307957d9e627b47,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
d03c8ba3b958bed8a9a3a55ef998c606,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
e61039db07f6cd57346bb0eeabe88954,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
d278d7a9a46f6515629c5397c741c961,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
ccb9c51ed6150bfd1a1a46ceed98a3ca,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
5868f5dca604bc07a0724742acc87778,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
9a2e5e2bb980b92385564ecd4554bcd0,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
7916c8996f987b1bece6c73a111a42ba,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
b196bea5f5319020f50f877b6c95cbb3,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
f14cd68ba3eb844c519f83dca5f697a7,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
db852dfa956ff99d535c1134a1927205,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c6ddbcb2771fbef3345279ee1367f9fe,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
9b6662885abebe4f2658adc8dbd86b09,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c72c085104e502265d4c8cffd2c3b000,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
dcaa6539430f2711f640b2f2c286c8f5,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
282748f9b32dc2b1ebf466a2e65306db,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c7cc80f1bcfb86b99b0186b693d7d5de,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
161826d540386a05a00fb7751f7024bc,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
1f95613123891d9abc88b7e73a6c5a2f,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
a8b419fe34cbe8bfbc61681435a99656,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
58268bc94de977c9f0e13e6762ae895e,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
0ebd445548cc78c518b298920d42e13d,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
333f15dd5f4e3f392a83c2b80dd3e715,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c689a2b1e0cebcead6da2524ea338e4f,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
3b0d5fba213b97404372d3984cac6914,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
cfe03db5d0bcd553792db1d7eb20087f,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
7946485eda2b9ae95011bf8803604710,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
e18c0c36feb058e5350400ce24ee187d,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c448a7ac464464751437b754b7b65e48,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
cbc3e00540b31a99c1d5b75c1c964bc6,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
2c5857b3e20f9d0430e2c6e7da4d1b6d,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
a5d0f325307ac37c00a1ddcfa1bd587a,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
dde1598c2908f5ffd0636b92e6153548,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
102e825699010b00acbfc181910ba0d8,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c3a543b7ab056837c5fbcbe2f9b55fa3,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
81157d3836ddff9de4815bfb40b1cd27,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
9583f7135b52aa01dd7bd7e43b1ed06c,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
f2e0d0656ad2ec754b900bcd887d00c3,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
674679c0fd5dc201a2a72cd58b1f664d,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6d165c4df92048aff33555346886fa6d,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
70e1586612d51fa06684d4f19c065548,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6214776b728366fc05a5b244cbb99ea0,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
d4f84a54a8b2c76b47739ad321d430d9,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
626bc8c9ca452145d362331ba443ad2b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
826d32141b3895941d82cb6a89b5566b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
2db1355fec22b079098465bcc763b67c,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
b6455fa190c7f411ae0d5ec457196b8e,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
4c8a5fd3643b5fa203ddc5d2611f2174,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
d6241761a00359b74d95c81121835f04,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
49d5badefd184850a290189c4bec9cad,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
b1faeca0674e67f4bd2df622ca0c13d1,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
a4b142872c366534da1481982f8c15bb,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
910bd3fb34947c9f89ef999a6350b1ba,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
4a3b6f3785029942effdae6b645660a5,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
2cb9a0247cd4d54ee294c9bf18dc4fe2,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
e049e381dbf39820a2993b1eda669cd4,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
f1b3f10509b8a2bdddf15ab865921067,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
